name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,http...unknown.org.nick,verbatimEventDate,datasetName,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,http...unknown.org.recordedByOrcid,elevation,continent,institutionID,county,locality,type,vernacularName,samplingProtocol,individualCount,elevationAccuracy,habitat,samplingEffort,eventRemarks,language,locationAccordingTo,locationRemarks,previousIdentifications,fieldNotes,identificationRemarks,organismQuantity,verbatimCoordinateSystem,organismQuantityType,verbatimElevation,municipality,verbatimTaxonRank,collectionID,identifiedBy,sex,ownerInstitutionCode,eventID,sampleSizeUnit,parentEventID,sampleSizeValue,dynamicProperties,fieldNumber,preparations,occurrenceStatus,higherGeography,locationID,datasetID,accessRights,recordNumber,waterBody,endDayOfYear,startDayOfYear,identificationReferences,acceptedNameUsage,georeferencedBy,lifeStage,verbatimSRS,georeferenceVerificationStatus,higherClassification,dataGeneralizations,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,bibliographicCitation,georeferenceSources,parentNameUsage,otherCatalogNumbers,taxonRemarks,infraspecificEpithet,coordinatePrecision,namePublishedIn,organismID,associatedReferences,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,lowestBiostratigraphicZone,earliestPeriodOrLowestSystem,originalNameUsage,identificationVerificationStatus,georeferencedDate,nomenclaturalCode,georeferenceProtocol,identificationQualifier,establishmentMeans,georeferenceRemarks,disposition,reproductiveCondition,typeStatus,typifiedName,associatedSequences,earliestAgeOrLowestStage,taxonConceptID,lithostratigraphicTerms,latestAgeOrHighestStage,organismRemarks,leaflet_info
"Leopardus wiedii (Schinz, 1821)",-88.533478,14.791599,"cdround,gass84",gbif,1901071967,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:01:20.933+0000,2019-08-27T22:26:53.986+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-09-04T21:18:03,30941,Lempira,2018,6,14,2018-06-14,2019-08-03T20:42:47.000+0000,2019-09-20T20:31:24.981+0000,https://www.inaturalist.org/observations/16214333,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,HN,Honduras,Hermes Vega,16214333,Coordinate uncertainty increased to 30941m to protect threatened taxon,hermes,2018/06/14 3:16 PM -0600,iNaturalist research-grade observations,Honduras,1901071967,Observations,https://www.inaturalist.org/observations/16214333,41988,Hermes Vega,16214333,https://www.inaturalist.org/observations/16214333,iNaturalist,© Hermes Vega some rights reserved,21:16:00Z,,34860778,https://orcid.org/0000-0001-9843-0639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 11 <br/><b>Record key:</b> 1901071967 <br/><b>Identified on: </b> 2018-09-04T21:18:03 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/16214333 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-72.673528,5.674028,cdround,gbif,2412541354,"Leopardus wiedii (Schinz, 1821)",f1586f46-712b-4d28-a89b-36a302166d4b,03fefd3c-2809-4966-810d-a6c2205ab899,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2019-09-18T21:44:36.482+0000,2019-09-12T21:03:45.500+0000,4,MACHINE_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Boyacá,2018,6,6,2018-06-06,,2019-09-20T20:31:24.980+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,,Corpoboyaca:Mga2018:015,,,"6 de junio de 2018,3:04 a.m.",,PNR Siscunsí - Ocetá,2412541354,,Corpoboyaca:Mga2018:015,,Harold López | Claudia Rivera,Mga2018:015,,Corpoboyacá,,3:04,,,,2890,SOUTH_AMERICA,800252843-5,Mongua,"Vereda Sirguaza, PNR Siscunsí - Ocetá",Imagen estática,Tigrillo,Fototrampeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 12 <br/><b>Record key:</b> 2412541354 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-90.415654,19.725518,"cdround,gass84",gbif,2238798620,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:11:51.316+0000,2019-08-28T00:09:32.378+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2019-04-26T05:27:21,30545,Campeche,2018,8,24,2018-08-24,2019-08-03T20:24:20.000+0000,2019-09-20T20:31:23.787+0000,https://www.inaturalist.org/observations/23099199,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Ernesto Cervantes,23099199,Coordinate uncertainty increased to 30545m to protect threatened taxon,ernestocervantes,2018-08-24 6:00:00 a. m. GMT-05:00,iNaturalist research-grade observations,"Campeche, MX-CM, MX",2238798620,Observations,https://www.inaturalist.org/observations/23099199,41988,Ernesto Cervantes,23099199,https://www.inaturalist.org/observations/23099199,iNaturalist,© Ernesto Cervantes some rights reserved,11:00:00Z,"Rescatado en carretera, tratado médicamente y liberado",51390579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 13 <br/><b>Record key:</b> 2238798620 <br/><b>Identified on: </b> 2019-04-26T05:27:21 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/23099199 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-93.564318,15.854329,"cdround,gass84",gbif,1913706807,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:02:15.210+0000,2019-08-27T22:32:54.389+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-09-19T22:35:09,30855,Chiapas,2018,8,22,2018-08-22,2019-08-03T20:43:08.000+0000,2019-09-20T20:31:58.265+0000,https://www.inaturalist.org/observations/16699628,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Rafael Paredes Montesinos,16699628,Coordinate uncertainty increased to 30855m to protect threatened taxon,yamaneko,2018/08/22 4:30 PM CST,iNaturalist research-grade observations,"Chiapas, MX",1913706807,Observations,https://www.inaturalist.org/observations/16699628,41988,Rafael Paredes Montesinos,16699628,https://www.inaturalist.org/observations/16699628,iNaturalist,© Rafael Paredes Montesinos some rights reserved,21:30:00Z,"Ejemplar hembra adulta, rescatada de unos cazadores que buscaban venderla. Presumiblemente ya tenia tiempo de estar en cautiverio, presentaba comportamiento de impronta, había perdido el ojo izquierdo. Se traslado al Zoológico Miguel Alvarez del Toro para revisión medica y mantenerlo en cautiverio.",35856977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 14 <br/><b>Record key:</b> 1913706807 <br/><b>Identified on: </b> 2018-09-19T22:35:09 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/16699628 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-99.974894,21.253732,"cdround,gass84",gbif,1920830929,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:03:25.359+0000,2019-08-27T22:43:26.667+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-10-09T22:48:57,30396,Guanajuato,2018,9,3,2018-09-03,2019-08-03T20:43:59.000+0000,2019-09-20T20:31:25.756+0000,https://www.inaturalist.org/observations/17362427,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Ecochavos - Biodefensores,17362427,Coordinate uncertainty increased to 30396m at the request of the observer,biodefensores,2018/09/03 6:28 PM CDT,iNaturalist research-grade observations,Mexico,1920830929,Observations,https://www.inaturalist.org/observations/17362427,41988,Ecochavos - Biodefensores,17362427,https://www.inaturalist.org/observations/17362427,iNaturalist,© Ecochavos - Biodefensores some rights reserved,23:28:00Z,Resultados del trabajo de monitoreo de mamiferos a traves de camaras trampas. Bosque Pino-encino.,37192293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 15 <br/><b>Record key:</b> 1920830929 <br/><b>Identified on: </b> 2018-10-09T22:48:57 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/17362427 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-79.368365,9.397465,"cdround,gass84",gbif,1932334195,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:03:52.722+0000,2019-08-27T22:49:58.939+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-10-22T14:56:23,31245,Panamá,2018,10,11,2018-10-11,2019-08-03T20:44:13.000+0000,2019-09-20T20:31:25.925+0000,https://www.inaturalist.org/observations/17743399,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,PA,Panama,rking,17743399,Coordinate uncertainty increased to 31245m to protect threatened taxon,rking,2018/10/11 8:52 AM CST,iNaturalist research-grade observations,Panama,1932334195,Observations,https://www.inaturalist.org/observations/17743399,41988,rking,17743399,https://www.inaturalist.org/observations/17743399,iNaturalist,© rking some rights reserved,13:52:00Z,,38013256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 16 <br/><b>Record key:</b> 1932334195 <br/><b>Identified on: </b> 2018-10-22T14:56:23 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/17743399 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-75.56406,4.06178,txmatfuz,gbif,2237549832,"Leopardus wiedii (Schinz, 1821)",e2997269-eb19-4667-812e-b35168fa0e6d,2627e955-93f5-4206-bac5-a1e3bd91ee37,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2019-05-02T13:44:12.685+0000,2019-05-02T13:44:12.767+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Tolima,2018,11,20,2018-11-20,,2019-09-20T20:32:00.302+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,,CPR-CELSIA_2018-IIS:MAV-72,,,,,,2237549832,CPR-MAV:2018-IIS_CUCUANA,CPR-CELSIA_2018-IIS:MAV-72,,Marco Aarón Villegas,CPR-2018-IIS:CUCUANA-MAV-72,,Corporación Paisajes Rurales (CPR),,,,,,2675.5,,900265191-0,Roncesvalles,Vereda San Marcos,Evento,,Transecto (Conteo visual y auditivo); Captura directa,2,49.5,Sucesión Vegetal Temprana - Restauración de bosques ripario y Restauración ecológica en bloque,16 hours/man,Dentro del Transecto,es,GPS Garmin Etrex 3D,Ventana Los Alpes,Leopardus weidii,MAVT:2018:Cucuana- Libreta IIS.,Porcentaje de Certeza: 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 17 <br/><b>Record key:</b> 2237549832 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-75.71028,4.09019,txmatfuz,gbif,2237549761,"Leopardus wiedii (Schinz, 1821)",e2997269-eb19-4667-812e-b35168fa0e6d,2627e955-93f5-4206-bac5-a1e3bd91ee37,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2019-05-02T13:44:12.673+0000,2019-05-02T13:44:12.804+0000,1,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Tolima,2018,11,8,2018-11-08,,2019-09-20T20:31:59.793+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,,CPR-CELSIA_2018-IIS:MAV-11,,,,,,2237549761,CPR-MAV:2018-IIS_CUCUANA,CPR-CELSIA_2018-IIS:MAV-11,,Marco Aarón Villegas,CPR-2018-IIS:CUCUANA-MAV-11,,Corporación Paisajes Rurales (CPR),,,Captada en video,,,3215.5,,900265191-0,Roncesvalles,"Vereda Yerbabuena, Reserva Loros Andinos",Evento,,Transecto (Conteo visual y auditivo); Captura directa,2,148.5,Enriquecimiento de bosque sucesional temprano y restauración ecológica en bloque,27 hours/man,Dentro del Transecto,es,GPS Garmin Etrex 3D,Ventana Yerbabuena,Leopardus weidii,MAVT:2018:Cucuana- Libreta IIS.,Porcentaje de Certeza: 100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 18 <br/><b>Record key:</b> 2237549761 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-93.468287,16.317282,"cdround,gass84",gbif,1948785380,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:05:21.536+0000,2019-08-27T23:12:11.240+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2018-12-06T14:49:14,30826,Chiapas,2018,12,6,2018-12-06,2019-08-03T20:36:06.000+0000,2019-09-20T20:31:58.692+0000,https://www.inaturalist.org/observations/18861599,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,cucoardilla,18861599,Coordinate uncertainty increased to 30826m to protect threatened taxon,cucoardilla,2018-12-06 6:48:00 AM GMT-06:00,iNaturalist research-grade observations,"Chiapas, MX",1948785380,Observations,https://www.inaturalist.org/observations/18861599,41988,cucoardilla,18861599,https://www.inaturalist.org/observations/18861599,iNaturalist,© cucoardilla some rights reserved,00:48:00Z,De los felinos manchados de Chiapas este es él ejemplar mas pequeño,40893881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 19 <br/><b>Record key:</b> 1948785380 <br/><b>Identified on: </b> 2018-12-06T14:49:14 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/18861599 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-106.301775,23.266081,"cdround,gass84",gbif,2350326957,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:21:58.191+0000,2019-08-28T00:37:07.778+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,30196,Sinaloa,2018,12,27,2018-12-27,2019-08-12T00:39:57.000+0000,2019-09-20T20:31:58.467+0000,https://www.inaturalist.org/observations/30257940,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,APFF Meseta de Cacaxtla,30257940,Coordinate uncertainty increased to 30196m to protect threatened taxon,apffmesetadecacaxtla,2018/12/27 12:24 AM PST,iNaturalist research-grade observations,"Sinaloa, MX",2350326957,Observations,https://www.inaturalist.org/observations/30257940,41988,APFF Meseta de Cacaxtla,30257940,https://www.inaturalist.org/observations/30257940,iNaturalist,© APFF Meseta de Cacaxtla some rights reserved,08:24:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 20 <br/><b>Record key:</b> 2350326957 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/30257940 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-100.548011,19.328774,"cdround,gass84",gbif,1986576017,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T10:06:19.484+0000,2019-08-27T23:26:23.859+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2019-01-04T20:17:54,30580,Michoacán,2018,12,26,2018-12-26,2019-08-03T20:33:01.000+0000,2019-09-20T20:31:58.248+0000,https://www.inaturalist.org/observations/19409421,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Gerardo,19409421,Coordinate uncertainty increased to 30580m to protect threatened taxon,gerardoolmos,Wed Dec 26 2018 11:58:11 GMT-0600 (CST),iNaturalist research-grade observations,"Michoacán, MX",1986576017,Observations,https://www.inaturalist.org/observations/19409421,41988,Gerardo,19409421,https://www.inaturalist.org/observations/19409421,iNaturalist,© Gerardo some rights reserved,17:58:11Z,"Ejemplar que se encontró atropellado, fue recogido y rehabilitado médicamente por el Ayuntamiento de Tuzantla, Michoacan.",42527451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 21 <br/><b>Record key:</b> 1986576017 <br/><b>Identified on: </b> 2019-01-04T20:17:54 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/19409421 '>click</a>
"Leopardus wiedii (Schinz, 1821)",-75.908333,1.672056,cdround,gbif,1949916695,"Leopardus wiedii (Schinz, 1821)",4b99d5d8-5d62-4f17-89cc-b1bd3bc242ec,9d77fdeb-100f-4b29-98ad-4effdd824457,,338bd13b-2c49-466b-9f4f-4a0b79f8ed1a,CO,DWC_ARCHIVE,2018-12-17T08:27:22.761+0000,2018-12-14T15:35:52.805+0000,19,MACHINE_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,3,Caquetá,2017,1,28,2017-01-28,,2019-09-20T20:31:58.692+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,,ColombiaBio:SINCHI:FAUNA:2017-1:23:5124_013-042,,,,,"""Caquetá, Belén de los Andaquíes, PNR Camino Andakí, Sector Qda. La Profunda""",1949916695,,ColombiaBio:SINCHI:FAUNA:2017-1:23:5124_013-042,,Javier Garcia Villalba,,,Instituto Amazónico de Investigaciones Científicas SINCHI,,18:38:49-0600,,,,1248,SOUTH_AMERICA,860061110-3,Belén de los Andaquíes,"""PNR Camino Andakí, Sector quebrada La Profunda""",Imagen estática,Tigrillo,Fototrampeo inventario,,0,Bosque denso alto,,,,,,,,,1,"""Grados, minutos, segundos""",Individuos,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 22 <br/><b>Record key:</b> 1949916695 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-75.907389,1.672778,cdround,gbif,1949916704,"Leopardus wiedii (Schinz, 1821)",4b99d5d8-5d62-4f17-89cc-b1bd3bc242ec,9d77fdeb-100f-4b29-98ad-4effdd824457,,338bd13b-2c49-466b-9f4f-4a0b79f8ed1a,CO,DWC_ARCHIVE,2018-12-17T08:27:22.760+0000,2018-12-14T15:35:52.806+0000,19,MACHINE_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,3,Caquetá,2017,1,30,2017-01-30,,2019-09-20T20:31:59.242+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,,ColombiaBio:SINCHI:FAUNA:2017-1:1:4062_133-138,,,,,"""Caquetá, Belén de los Andaquíes, PNR Camino Andakí, Sector Qda. La Profunda""",1949916704,,ColombiaBio:SINCHI:FAUNA:2017-1:1:4062_133-138,,Javier Garcia Villalba,,,Instituto Amazónico de Investigaciones Científicas SINCHI,,21:40:13-0600,,,,1267,SOUTH_AMERICA,860061110-3,Belén de los Andaquíes,"""PNR Camino Andakí, Sector quebrada La Profunda""",Imagen estática,Tigrillo,Fototrampeo inventario,,0,Bosque denso alto,,,,,,,,,1,"""Grados, minutos, segundos""",Individuos,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 23 <br/><b>Record key:</b> 1949916704 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-92.91384,15.693414,"cdround,gass84",gbif,1668840202,"Leopardus wiedii (Schinz, 1821)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2019-09-09T11:27:40.888+0000,2019-08-28T02:27:26.428+0000,183,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,2017-09-21T18:13:49,30870,Chiapas,2017,3,21,2017-03-21,2019-08-03T21:13:56.000+0000,2019-09-20T20:31:23.769+0000,https://www.inaturalist.org/observations/8026542,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,sierra_madre_chiapas,8026542,Coordinate uncertainty increased to 30870m to protect threatened taxon,sierra_madre_chiapas,2017/03/21 11:03 PM CST,iNaturalist research-grade observations,"Chiapas, MX",1668840202,Observations,https://www.inaturalist.org/observations/8026542,41988,sierra_madre_chiapas,8026542,https://www.inaturalist.org/observations/8026542,iNaturalist,© sierra_madre_chiapas some rights reserved,04:03:00Z,Calixto Morales,16969728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 24 <br/><b>Record key:</b> 1668840202 <br/><b>Identified on: </b> 2017-09-21T18:13:49 <br/><b>Record url: </b><a href=' https://www.inaturalist.org/observations/8026542 '>click</a>
